Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,17:09:20.605137,17:09:45.799903,1,-1.0
1,17:09:20.605137,17:09:45.998705,1,-1.0
1,17:09:20.605137,17:09:46.194536,1,-1.0
1,17:09:20.605137,17:09:46.379561,1,-1.0
1,17:09:20.605137,17:09:46.582459,1,-1.0
1,17:09:20.605137,17:09:46.797626,1,-1.0
1,17:09:20.605137,17:09:47.004365,1,-1.0
1,17:09:20.605137,17:09:47.208562,1,-1.0
1,17:09:20.605137,17:09:47.420057,1,-1.0
1,17:09:20.605137,17:09:47.641347,1,-1.0
1,17:09:20.605137,17:09:47.872506,1,-1.0
1,17:09:20.605137,17:09:48.076175,1,-1.0
1,17:09:20.605137,17:09:49.769398,-1,-1.0
1,17:09:20.605137,17:09:50.293838,1,-1.0
1,17:09:20.605137,17:09:50.491521,1,-1.0
1,17:09:20.605137,17:09:50.680536,1,-1.0
1,17:09:20.605137,17:09:50.880975,1,-1.0
1,17:09:20.605137,17:09:51.052086,1,-1.0
1,17:09:20.605137,17:09:51.255405,1,-1.0
1,17:09:20.605137,17:09:51.429474,1,-1.0
1,17:09:20.605137,17:09:51.640554,1,-1.0
1,17:09:20.605137,17:09:51.844644,1,-1.0
1,17:09:20.605137,17:09:52.016758,1,-1.0
1,17:09:20.605137,17:09:52.200059,1,-1.0
1,17:09:20.605137,17:09:52.376909,1,-1.0
1,17:09:20.605137,17:09:52.558569,1,-1.0
1,17:09:20.605137,17:09:52.748087,1,-1.0
1,17:09:20.605137,17:09:52.925661,1,-1.0
1,17:09:20.605137,17:09:53.115103,1,-1.0
1,17:09:20.605137,17:09:53.293745,1,-1.0
1,17:09:20.605137,17:09:53.469349,1,-1.0
1,17:09:20.605137,17:09:53.671674,1,-1.0
1,17:09:20.605137,17:09:53.872045,1,-1.0
1,17:09:20.605137,17:09:54.065816,1,-1.0
1,17:09:20.605137,17:09:54.268872,1,-1.0
1,17:09:20.605137,17:09:54.446292,1,-1.0
1,17:09:20.605137,17:09:54.651398,1,-1.0
1,17:09:20.605137,17:09:54.854484,1,-1.0
1,17:09:20.605137,17:09:55.066248,1,-1.0
1,17:09:20.605137,17:09:55.259093,1,-1.0
1,17:09:20.605137,17:09:55.444783,1,-1.0
1,17:09:20.605137,17:09:55.636226,1,-1.0
1,17:09:20.605137,17:09:55.841941,1,-1.0
1,17:09:20.605137,17:09:56.042510,1,-1.0
1,17:09:20.605137,17:09:56.236542,1,-1.0
1,17:09:20.605137,17:09:56.470608,1,-1.0
1,17:09:20.605137,17:09:56.651183,1,-1.0
1,17:09:20.605137,17:09:56.852881,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
2,17:09:57.170272,17:09:58.187100,-1,-1.0
2,17:09:57.170272,17:09:58.668947,1,-1.0
2,17:09:57.170272,17:09:59.002750,1,-1.0
2,17:09:57.170272,17:09:59.198315,1,-1.0
2,17:09:57.170272,17:09:59.397290,1,-1.0
2,17:09:57.170272,17:09:59.598568,1,-1.0
2,17:09:57.170272,17:09:59.827540,1,-1.0
2,17:09:57.170272,17:10:00.002086,1,-1.0
2,17:09:57.170272,17:10:00.215601,1,-1.0
2,17:09:57.170272,17:10:00.424963,1,-1.0
2,17:09:57.170272,17:10:00.606946,1,-1.0
2,17:09:57.170272,17:10:00.812289,1,-1.0
2,17:09:57.170272,17:10:01.025002,1,-1.0
2,17:09:57.170272,17:10:01.235898,1,-1.0
2,17:09:57.170272,17:10:01.468926,1,-1.0
2,17:09:57.170272,17:10:01.680675,1,-1.0
2,17:09:57.170272,17:10:01.894397,1,-1.0
2,17:09:57.170272,17:10:02.126649,1,-1.0
2,17:09:57.170272,17:10:02.341525,1,-1.0
2,17:09:57.170272,17:10:02.565136,1,-1.0
2,17:09:57.170272,17:10:02.802444,1,-1.0
2,17:09:57.170272,17:10:03.056073,1,-1.0
2,17:09:57.170272,17:10:03.260070,1,-1.0
2,17:09:57.170272,17:10:03.509063,1,-1.0
2,17:09:57.170272,17:10:03.762784,1,-1.0
2,17:09:57.170272,17:10:03.965894,1,-1.0
2,17:09:57.170272,17:10:04.391581,1,-1.0
2,17:09:57.170272,17:10:04.590575,1,-1.0
2,17:09:57.170272,17:10:04.782835,1,-1.0
2,17:09:57.170272,17:10:04.992465,1,-1.0
2,17:09:57.170272,17:10:05.216533,1,-1.0
2,17:09:57.170272,17:10:05.455332,1,-1.0
2,17:09:57.170272,17:10:05.730172,1,-1.0
2,17:09:57.170272,17:10:06.070994,1,-1.0
2,17:09:57.170272,17:10:06.366933,1,-1.0
2,17:09:57.170272,17:10:06.547565,-1,-1.0
2,17:09:57.170272,17:10:07.312061,-1,-1.0
2,17:09:57.170272,17:10:07.777121,-1,-1.0
2,17:09:57.170272,17:10:08.000352,-1,-1.0
2,17:09:57.170272,17:10:08.476131,1,-1.0
2,17:09:57.170272,17:10:08.651437,1,-1.0
2,17:09:57.170272,17:10:08.836461,1,-1.0
2,17:09:57.170272,17:10:09.027461,1,-1.0
2,17:09:57.170272,17:10:09.212951,1,-1.0
2,17:09:57.170272,17:10:09.362443,1,-1.0
2,17:09:57.170272,17:10:09.676237,1,-1.0
2,17:09:57.170272,17:10:09.842817,1,-1.0
2,17:09:57.170272,17:10:10.057624,1,-1.0
2,17:09:57.170272,17:10:10.245019,1,-1.0
2,17:09:57.170272,17:10:10.453210,1,-1.0
2,17:09:57.170272,17:10:10.635311,1,-1.0
2,17:09:57.170272,17:10:10.846521,1,-1.0
2,17:09:57.170272,17:10:11.034466,1,-1.0
2,17:09:57.170272,17:10:11.233916,1,-1.0
2,17:09:57.170272,17:10:11.445307,1,-1.0
2,17:09:57.170272,17:10:11.748134,1,-1.0
2,17:09:57.170272,17:10:12.003983,1,-1.0
2,17:09:57.170272,17:10:12.164396,1,-1.0
2,17:09:57.170272,17:10:12.519555,1,-1.0
2,17:09:57.170272,17:10:12.744789,1,-1.0
2,17:09:57.170272,17:10:13.025345,1,-1.0
2,17:09:57.170272,17:10:13.274551,1,-1.0
2,17:09:57.170272,17:10:13.516567,1,-1.0
2,17:09:57.170272,17:10:13.790502,1,-1.0
2,17:09:57.170272,17:10:14.038644,1,-1.0
2,17:09:57.170272,17:10:14.278671,1,-1.0
2,17:09:57.170272,17:10:14.532249,1,-1.0
2,17:09:57.170272,17:10:14.786455,1,-1.0
2,17:09:57.170272,17:10:14.984828,1,-1.0
2,17:09:57.170272,17:10:15.247863,1,-1.0
2,17:09:57.170272,17:10:15.513185,1,-1.0
2,17:09:57.170272,17:10:15.746408,1,-1.0
2,17:09:57.170272,17:10:15.948126,1,-1.0
2,17:09:57.170272,17:10:16.315411,1,-1.0
2,17:09:57.170272,17:10:16.514867,1,-1.0
2,17:09:57.170272,17:10:16.684373,1,-1.0
2,17:09:57.170272,17:10:16.952659,1,-1.0
2,17:09:57.170272,17:10:17.268419,-1,-1.0
2,17:09:57.170272,17:10:17.868948,1,-1.0
2,17:09:57.170272,17:10:18.070195,1,-1.0
2,17:09:57.170272,17:10:18.291161,1,-1.0
2,17:09:57.170272,17:10:18.466776,1,-1.0
2,17:09:57.170272,17:10:18.665938,1,-1.0
2,17:09:57.170272,17:10:18.857272,1,-1.0
2,17:09:57.170272,17:10:19.020627,1,-1.0
2,17:09:57.170272,17:10:19.349890,1,-1.0
2,17:09:57.170272,17:10:19.489152,1,-1.0
2,17:09:57.170272,17:10:19.695905,1,-1.0
2,17:09:57.170272,17:10:19.919740,1,-1.0
2,17:09:57.170272,17:10:20.074385,1,-1.0
2,17:09:57.170272,17:10:20.266475,1,-1.0
2,17:09:57.170272,17:10:20.465683,1,-1.0
2,17:09:57.170272,17:10:20.655120,1,-1.0
2,17:09:57.170272,17:10:20.907728,1,-1.0
2,17:09:57.170272,17:10:21.069107,1,-1.0
2,17:09:57.170272,17:10:21.257108,1,-1.0
2,17:09:57.170272,17:10:21.468898,1,-1.0
2,17:09:57.170272,17:10:21.669643,1,-1.0
2,17:09:57.170272,17:10:21.842057,1,-1.0
2,17:09:57.170272,17:10:22.009892,1,-1.0
2,17:09:57.170272,17:10:22.189340,1,-1.0
2,17:09:57.170272,17:10:22.366149,1,-1.0
2,17:09:57.170272,17:10:22.577596,1,-1.0
2,17:09:57.170272,17:10:22.779773,1,-1.0
2,17:09:57.170272,17:10:23.000193,1,-1.0
2,17:09:57.170272,17:10:23.209840,1,-1.0
2,17:09:57.170272,17:10:23.415578,1,-1.0
2,17:09:57.170272,17:10:23.604630,1,-1.0
2,17:09:57.170272,17:10:23.819032,1,-1.0
2,17:09:57.170272,17:10:24.071023,1,-1.0
2,17:09:57.170272,17:10:24.237428,1,-1.0
2,17:09:57.170272,17:10:24.508330,1,-1.0
2,17:09:57.170272,17:10:24.743640,1,-1.0
2,17:09:57.170272,17:10:24.984443,1,-1.0
2,17:09:57.170272,17:10:25.197659,1,-1.0
2,17:09:57.170272,17:10:25.497552,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
3,17:10:25.812625,17:10:25.982424,1,-1.0
3,17:10:25.812625,17:10:26.999381,1,-1.0
3,17:10:25.812625,17:10:27.234739,1,-1.0
3,17:10:25.812625,17:10:27.513246,1,-1.0
3,17:10:25.812625,17:10:27.694487,1,-1.0
3,17:10:25.812625,17:10:27.885478,1,-1.0
3,17:10:25.812625,17:10:28.085605,1,-1.0
3,17:10:25.812625,17:10:28.265646,1,-1.0
3,17:10:25.812625,17:10:28.436180,1,-1.0
3,17:10:25.812625,17:10:28.614804,1,-1.0
3,17:10:25.812625,17:10:28.813744,1,-1.0
3,17:10:25.812625,17:10:28.985420,1,-1.0
3,17:10:25.812625,17:10:29.169230,1,-1.0
3,17:10:25.812625,17:10:29.337983,1,-1.0
3,17:10:25.812625,17:10:29.524102,1,-1.0
3,17:10:25.812625,17:10:29.710710,1,-1.0
3,17:10:25.812625,17:10:29.938648,1,-1.0
3,17:10:25.812625,17:10:30.105269,1,-1.0
3,17:10:25.812625,17:10:30.267774,1,-1.0
3,17:10:25.812625,17:10:30.402794,1,-1.0
3,17:10:25.812625,17:10:30.561015,1,-1.0
3,17:10:25.812625,17:10:30.770364,1,-1.0
3,17:10:25.812625,17:10:30.953862,1,-1.0
3,17:10:25.812625,17:10:31.123391,1,-1.0
3,17:10:25.812625,17:10:31.301535,1,-1.0
3,17:10:25.812625,17:10:31.534107,1,-1.0
3,17:10:25.812625,17:10:31.740204,1,-1.0
3,17:10:25.812625,17:10:31.938334,1,-1.0
3,17:10:25.812625,17:10:32.241469,1,-1.0
3,17:10:25.812625,17:10:32.456633,1,-1.0
3,17:10:25.812625,17:10:32.675364,1,-1.0
3,17:10:25.812625,17:10:33.044304,1,-1.0
3,17:10:25.812625,17:10:33.239621,1,-1.0
3,17:10:25.812625,17:10:33.505556,1,-1.0
3,17:10:25.812625,17:10:33.812282,1,-1.0
3,17:10:25.812625,17:10:34.157055,-1,-1.0
3,17:10:25.812625,17:10:34.671600,1,-1.0
3,17:10:25.812625,17:10:34.908009,1,-1.0
3,17:10:25.812625,17:10:35.081671,1,-1.0
3,17:10:25.812625,17:10:35.284399,1,-1.0
3,17:10:25.812625,17:10:35.477050,1,-1.0
3,17:10:25.812625,17:10:35.685628,1,-1.0
3,17:10:25.812625,17:10:35.863311,1,-1.0
3,17:10:25.812625,17:10:36.041519,1,-1.0
3,17:10:25.812625,17:10:36.226583,1,-1.0
3,17:10:25.812625,17:10:36.550795,1,-1.0
3,17:10:25.812625,17:10:36.718771,1,-1.0
3,17:10:25.812625,17:10:36.901138,1,-1.0
3,17:10:25.812625,17:10:37.075508,1,-1.0
3,17:10:25.812625,17:10:37.240772,1,-1.0
3,17:10:25.812625,17:10:37.399581,1,-1.0
3,17:10:25.812625,17:10:37.571030,1,-1.0
3,17:10:25.812625,17:10:37.740601,1,-1.0
3,17:10:25.812625,17:10:37.903038,1,-1.0
3,17:10:25.812625,17:10:38.069893,1,-1.0
3,17:10:25.812625,17:10:38.259318,1,-1.0
3,17:10:25.812625,17:10:38.419452,1,-1.0
3,17:10:25.812625,17:10:38.600430,1,-1.0
3,17:10:25.812625,17:10:38.782257,1,-1.0
3,17:10:25.812625,17:10:38.957831,1,-1.0
3,17:10:25.812625,17:10:39.138819,1,-1.0
3,17:10:25.812625,17:10:39.310064,1,-1.0
3,17:10:25.812625,17:10:39.483689,1,-1.0
3,17:10:25.812625,17:10:39.640255,1,-1.0
3,17:10:25.812625,17:10:39.819871,1,-1.0
3,17:10:25.812625,17:10:39.987916,1,-1.0
3,17:10:25.812625,17:10:40.163260,1,-1.0
3,17:10:25.812625,17:10:40.334729,1,-1.0
3,17:10:25.812625,17:10:40.504402,1,-1.0
3,17:10:25.812625,17:10:40.697622,1,-1.0
3,17:10:25.812625,17:10:40.869891,1,-1.0
3,17:10:25.812625,17:10:41.025475,1,-1.0
3,17:10:25.812625,17:10:41.203306,1,-1.0
3,17:10:25.812625,17:10:41.380009,1,-1.0
3,17:10:25.812625,17:10:41.554568,1,-1.0
3,17:10:25.812625,17:10:41.725533,1,-1.0
3,17:10:25.812625,17:10:41.904642,1,-1.0
3,17:10:25.812625,17:10:42.085679,1,-1.0
3,17:10:25.812625,17:10:42.250008,1,-1.0
3,17:10:25.812625,17:10:42.400277,-1,-1.0
3,17:10:25.812625,17:10:42.590245,-1,-1.0
3,17:10:25.812625,17:10:42.870383,1,-1.0
3,17:10:25.812625,17:10:43.138072,-1,-1.0
3,17:10:25.812625,17:10:43.320530,-1,-1.0
3,17:10:25.812625,17:10:43.482688,-1,-1.0
3,17:10:25.812625,17:10:43.668879,1,-1.0
3,17:10:25.812625,17:10:43.827649,1,-1.0
3,17:10:25.812625,17:10:43.987149,1,-1.0
3,17:10:25.812625,17:10:44.155312,1,-1.0
3,17:10:25.812625,17:10:44.302304,1,-1.0
3,17:10:25.812625,17:10:44.472615,1,-1.0
3,17:10:25.812625,17:10:44.630537,1,-1.0
3,17:10:25.812625,17:10:44.804184,1,-1.0
3,17:10:25.812625,17:10:44.984391,1,-1.0
3,17:10:25.812625,17:10:45.131572,1,-1.0
3,17:10:25.812625,17:10:45.301249,1,-1.0
3,17:10:25.812625,17:10:45.470235,1,-1.0
3,17:10:25.812625,17:10:45.639428,1,-1.0
3,17:10:25.812625,17:10:45.812326,1,-1.0
3,17:10:25.812625,17:10:45.988172,1,-1.0
3,17:10:25.812625,17:10:46.145469,1,-1.0
3,17:10:25.812625,17:10:46.325746,1,-1.0
3,17:10:25.812625,17:10:46.493596,1,-1.0
3,17:10:25.812625,17:10:46.648274,1,-1.0
3,17:10:25.812625,17:10:46.818204,1,-1.0
3,17:10:25.812625,17:10:47.000193,1,-1.0
3,17:10:25.812625,17:10:47.180770,1,-1.0
3,17:10:25.812625,17:10:47.346379,1,-1.0
3,17:10:25.812625,17:10:47.516534,1,-1.0
3,17:10:25.812625,17:10:47.678771,1,-1.0
3,17:10:25.812625,17:10:47.854411,-1,-1.0
3,17:10:25.812625,17:10:48.193051,1,-1.0
3,17:10:25.812625,17:10:48.436157,1,-1.0
3,17:10:25.812625,17:10:48.682569,1,-1.0
3,17:10:25.812625,17:10:48.837476,1,-1.0
3,17:10:25.812625,17:10:49.009652,1,-1.0
3,17:10:25.812625,17:10:49.159259,1,-1.0
3,17:10:25.812625,17:10:49.312288,1,-1.0
3,17:10:25.812625,17:10:49.475349,1,-1.0
3,17:10:25.812625,17:10:49.644035,1,-1.0
3,17:10:25.812625,17:10:49.791980,1,-1.0
3,17:10:25.812625,17:10:49.947930,1,-1.0
3,17:10:25.812625,17:10:50.118526,1,-1.0
3,17:10:25.812625,17:10:50.294532,1,-1.0
3,17:10:25.812625,17:10:50.455166,1,-1.0
3,17:10:25.812625,17:10:50.629056,1,-1.0
3,17:10:25.812625,17:10:50.794837,1,-1.0
3,17:10:25.812625,17:10:50.981652,1,-1.0
3,17:10:25.812625,17:10:51.165385,1,-1.0
3,17:10:25.812625,17:10:51.334212,1,-1.0
3,17:10:25.812625,17:10:51.525950,1,-1.0
3,17:10:25.812625,17:10:51.691200,1,-1.0
3,17:10:25.812625,17:10:51.879725,1,-1.0
3,17:10:25.812625,17:10:52.066775,1,-1.0
3,17:10:25.812625,17:10:52.245747,1,-1.0
3,17:10:25.812625,17:10:52.444997,1,-1.0
3,17:10:25.812625,17:10:52.628426,1,-1.0
3,17:10:25.812625,17:10:52.802222,1,-1.0
3,17:10:25.812625,17:10:52.980749,1,-1.0
3,17:10:25.812625,17:10:53.176758,1,-1.0
3,17:10:25.812625,17:10:53.367160,1,-1.0
3,17:10:25.812625,17:10:53.540833,1,-1.0
3,17:10:25.812625,17:10:53.720313,1,-1.0
3,17:10:25.812625,17:10:53.895424,1,-1.0
3,17:10:25.812625,17:10:54.084661,1,-1.0
3,17:10:25.812625,17:10:54.274798,1,-1.0
3,17:10:25.812625,17:10:54.446505,1,-1.0
3,17:10:25.812625,17:10:54.635626,1,-1.0
3,17:10:25.812625,17:10:54.813937,1,-1.0
3,17:10:25.812625,17:10:54.992216,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
4,17:10:55.310394,17:10:55.777516,-1,-1.0
4,17:10:55.310394,17:10:56.535593,1,-1.0
4,17:10:55.310394,17:10:56.732778,1,-1.0
4,17:10:55.310394,17:10:56.910308,1,-1.0
4,17:10:55.310394,17:10:57.082389,1,-1.0
4,17:10:55.310394,17:10:57.243219,1,-1.0
4,17:10:55.310394,17:10:57.417560,1,-1.0
4,17:10:55.310394,17:10:57.576305,1,-1.0
4,17:10:55.310394,17:10:57.739946,1,-1.0
4,17:10:55.310394,17:10:57.915013,1,-1.0
4,17:10:55.310394,17:10:58.081423,1,-1.0
4,17:10:55.310394,17:10:58.253334,1,-1.0
4,17:10:55.310394,17:10:58.446433,1,-1.0
4,17:10:55.310394,17:10:58.636476,1,-1.0
4,17:10:55.310394,17:10:58.806346,1,-1.0
4,17:10:55.310394,17:10:59.001887,1,-1.0
4,17:10:55.310394,17:10:59.170471,1,-1.0
4,17:10:55.310394,17:10:59.363515,1,-1.0
4,17:10:55.310394,17:10:59.545195,1,-1.0
4,17:10:55.310394,17:10:59.735841,1,-1.0
4,17:10:55.310394,17:10:59.920506,1,-1.0
4,17:10:55.310394,17:11:00.090707,1,-1.0
4,17:10:55.310394,17:11:00.279017,1,-1.0
4,17:10:55.310394,17:11:00.454097,1,-1.0
4,17:10:55.310394,17:11:00.635885,1,-1.0
4,17:10:55.310394,17:11:00.814122,1,-1.0
4,17:10:55.310394,17:11:00.995702,1,-1.0
4,17:10:55.310394,17:11:01.182318,1,-1.0
4,17:10:55.310394,17:11:01.353054,1,-1.0
4,17:10:55.310394,17:11:01.531408,1,-1.0
4,17:10:55.310394,17:11:01.708143,1,-1.0
4,17:10:55.310394,17:11:01.859939,1,-1.0
4,17:10:55.310394,17:11:02.040696,1,-1.0
4,17:10:55.310394,17:11:02.239409,1,-1.0
4,17:10:55.310394,17:11:02.424879,1,-1.0
4,17:10:55.310394,17:11:02.602667,1,-1.0
4,17:10:55.310394,17:11:02.773855,1,-1.0
4,17:10:55.310394,17:11:02.942607,-1,-1.0
4,17:10:55.310394,17:11:03.134613,1,-1.0
4,17:10:55.310394,17:11:03.303154,1,-1.0
4,17:10:55.310394,17:11:03.472524,1,-1.0
4,17:10:55.310394,17:11:03.651709,1,-1.0
4,17:10:55.310394,17:11:03.819535,1,-1.0
4,17:10:55.310394,17:11:03.984122,1,-1.0
4,17:10:55.310394,17:11:04.145258,1,-1.0
4,17:10:55.310394,17:11:04.313443,1,-1.0
4,17:10:55.310394,17:11:04.484389,1,-1.0
4,17:10:55.310394,17:11:04.663508,1,-1.0
4,17:10:55.310394,17:11:04.834687,1,-1.0
4,17:10:55.310394,17:11:05.015482,1,-1.0
4,17:10:55.310394,17:11:05.173247,1,-1.0
4,17:10:55.310394,17:11:05.352267,1,-1.0
4,17:10:55.310394,17:11:05.532421,1,-1.0
4,17:10:55.310394,17:11:05.705744,1,-1.0
4,17:10:55.310394,17:11:05.888309,1,-1.0
4,17:10:55.310394,17:11:06.058961,1,-1.0
4,17:10:55.310394,17:11:06.238419,1,-1.0
4,17:10:55.310394,17:11:06.422353,1,-1.0
4,17:10:55.310394,17:11:06.591776,1,-1.0
4,17:10:55.310394,17:11:06.770966,1,-1.0
4,17:10:55.310394,17:11:06.960490,1,-1.0
4,17:10:55.310394,17:11:07.137199,1,-1.0
4,17:10:55.310394,17:11:07.315821,1,-1.0
4,17:10:55.310394,17:11:07.488429,1,-1.0
4,17:10:55.310394,17:11:07.666482,1,-1.0
4,17:10:55.310394,17:11:07.850576,1,-1.0
4,17:10:55.310394,17:11:08.007783,1,-1.0
4,17:10:55.310394,17:11:08.188746,1,-1.0
4,17:10:55.310394,17:11:08.375144,1,-1.0
4,17:10:55.310394,17:11:08.542464,1,-1.0
4,17:10:55.310394,17:11:08.709427,1,-1.0
4,17:10:55.310394,17:11:08.889098,1,-1.0
4,17:10:55.310394,17:11:09.059988,1,-1.0
4,17:10:55.310394,17:11:09.245713,1,-1.0
4,17:10:55.310394,17:11:09.423007,1,-1.0
4,17:10:55.310394,17:11:09.609134,1,-1.0
4,17:10:55.310394,17:11:09.781083,1,-1.0
4,17:10:55.310394,17:11:09.956704,1,-1.0
4,17:10:55.310394,17:11:10.134324,1,-1.0
4,17:10:55.310394,17:11:10.301787,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
5,17:11:10.619865,17:11:11.493180,1,-1.0
5,17:11:10.619865,17:11:11.676756,1,-1.0
5,17:11:10.619865,17:11:11.858613,1,-1.0
5,17:11:10.619865,17:11:12.038890,1,-1.0
5,17:11:10.619865,17:11:12.203113,1,-1.0
5,17:11:10.619865,17:11:12.361997,1,-1.0
5,17:11:10.619865,17:11:12.520506,1,-1.0
5,17:11:10.619865,17:11:12.683163,1,-1.0
5,17:11:10.619865,17:11:12.849459,1,-1.0
5,17:11:10.619865,17:11:13.017774,1,-1.0
5,17:11:10.619865,17:11:13.187830,1,-1.0
5,17:11:10.619865,17:11:13.347307,1,-1.0
5,17:11:10.619865,17:11:13.521378,1,-1.0
5,17:11:10.619865,17:11:13.688330,1,-1.0
5,17:11:10.619865,17:11:13.862527,1,-1.0
5,17:11:10.619865,17:11:14.022985,1,-1.0
5,17:11:10.619865,17:11:14.202114,1,-1.0
