Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,18:38:18.499706,18:38:40.123567,1,-1.0
1,18:38:18.499706,18:38:40.549744,-1,-1.0
1,18:38:18.499706,18:38:40.611219,1,-1.0
1,18:38:18.499706,18:38:40.852343,-1,-1.0
1,18:38:18.499706,18:38:41.126390,-1,-1.0
1,18:38:18.499706,18:38:41.404739,-1,-1.0
1,18:38:18.499706,18:38:41.752924,-1,-1.0
1,18:38:18.499706,18:38:42.217726,1,-1.0
1,18:38:18.499706,18:38:42.404202,1,-1.0
1,18:38:18.499706,18:38:42.616833,1,-1.0
1,18:38:18.499706,18:38:42.803673,1,-1.0
1,18:38:18.499706,18:38:43.003280,1,-1.0
1,18:38:18.499706,18:38:43.218109,1,-1.0
1,18:38:18.499706,18:38:43.414412,1,-1.0
1,18:38:18.499706,18:38:43.615929,1,-1.0
1,18:38:18.499706,18:38:43.824531,1,-1.0
1,18:38:18.499706,18:38:44.041291,1,-1.0
1,18:38:18.499706,18:38:44.254941,1,-1.0
1,18:38:18.499706,18:38:44.462028,1,-1.0
1,18:38:18.499706,18:38:44.683542,1,-1.0
1,18:38:18.499706,18:38:44.892152,1,-1.0
1,18:38:18.499706,18:38:45.145543,1,-1.0
1,18:38:18.499706,18:38:45.347425,1,-1.0
1,18:38:18.499706,18:38:45.563941,1,-1.0
1,18:38:18.499706,18:38:45.770011,1,-1.0
1,18:38:18.499706,18:38:46.024626,1,-1.0
1,18:38:18.499706,18:38:46.311351,1,-1.0
1,18:38:18.499706,18:38:46.500295,1,-1.0
1,18:38:18.499706,18:38:46.741715,1,-1.0
1,18:38:18.499706,18:38:47.030059,1,-1.0
1,18:38:18.499706,18:38:47.258510,1,-1.0
1,18:38:18.499706,18:38:47.478415,1,-1.0
1,18:38:18.499706,18:38:47.705316,1,-1.0
1,18:38:18.499706,18:38:47.973524,1,-1.0
1,18:38:18.499706,18:38:48.192594,-1,-1.0
1,18:38:18.499706,18:38:48.670518,-1,-1.0
1,18:38:18.499706,18:38:49.136214,-1,-1.0
1,18:38:18.499706,18:38:49.611416,1,-1.0
1,18:38:18.499706,18:38:49.811580,1,-1.0
1,18:38:18.499706,18:38:50.013302,1,-1.0
1,18:38:18.499706,18:38:50.211933,1,-1.0
1,18:38:18.499706,18:38:50.453608,1,-1.0
1,18:38:18.499706,18:38:50.685824,1,-1.0
1,18:38:18.499706,18:38:50.916759,1,-1.0
1,18:38:18.499706,18:38:51.137509,1,-1.0
1,18:38:18.499706,18:38:51.369123,1,-1.0
1,18:38:18.499706,18:38:51.602663,1,-1.0
1,18:38:18.499706,18:38:51.796207,1,-1.0
1,18:38:18.499706,18:38:52.015458,1,-1.0
1,18:38:18.499706,18:38:52.269143,1,-1.0
1,18:38:18.499706,18:38:52.471257,1,-1.0
1,18:38:18.499706,18:38:52.679429,1,-1.0
1,18:38:18.499706,18:38:52.954160,1,-1.0
1,18:38:18.499706,18:38:53.208180,1,-1.0
1,18:38:18.499706,18:38:53.414780,1,-1.0
1,18:38:18.499706,18:38:53.629388,1,-1.0
1,18:38:18.499706,18:38:53.874500,1,-1.0
1,18:38:18.499706,18:38:54.113912,1,-1.0
1,18:38:18.499706,18:38:54.467712,1,-1.0
1,18:38:18.499706,18:38:54.886640,1,-1.0
1,18:38:18.499706,18:38:55.097307,1,-1.0
1,18:38:18.499706,18:38:55.333584,1,-1.0
1,18:38:18.499706,18:38:55.573703,1,-1.0
1,18:38:18.499706,18:38:55.807113,1,-1.0
1,18:38:18.499706,18:38:56.054016,1,-1.0
1,18:38:18.499706,18:38:56.337367,1,-1.0
1,18:38:18.499706,18:38:56.587868,1,-1.0
1,18:38:18.499706,18:38:56.806516,1,-1.0
1,18:38:18.499706,18:38:57.040493,1,-1.0
1,18:38:18.499706,18:38:57.276572,1,-1.0
1,18:38:18.499706,18:38:57.505409,1,-1.0
1,18:38:18.499706,18:38:57.790016,1,-1.0
