Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,16:39:40.428223,16:40:24.598919,1,-1.0
1,16:39:40.428223,16:40:25.073091,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
2,16:40:25.382980,16:40:26.271959,1,-1.0
2,16:40:25.382980,16:40:26.496880,1,-1.0
2,16:40:25.382980,16:40:26.733549,1,-1.0
2,16:40:25.382980,16:40:26.973791,1,-1.0
2,16:40:25.382980,16:40:27.233081,1,-1.0
2,16:40:25.382980,16:40:27.501409,1,-1.0
2,16:40:25.382980,16:40:27.718436,1,-1.0
2,16:40:25.382980,16:40:27.943649,1,-1.0
2,16:40:25.382980,16:40:28.183126,1,-1.0
2,16:40:25.382980,16:40:28.440934,1,-1.0
2,16:40:25.382980,16:40:28.704012,1,-1.0
2,16:40:25.382980,16:40:28.957896,1,-1.0
2,16:40:25.382980,16:40:29.237826,1,-1.0
2,16:40:25.382980,16:40:29.480237,1,-1.0
2,16:40:25.382980,16:40:29.722296,1,-1.0
2,16:40:25.382980,16:40:29.989719,1,-1.0
2,16:40:25.382980,16:40:30.312056,1,-1.0
2,16:40:25.382980,16:40:30.626517,1,-1.0
2,16:40:25.382980,16:40:30.893497,1,-1.0
2,16:40:25.382980,16:40:31.166030,1,-1.0
2,16:40:25.382980,16:40:31.431780,1,-1.0
2,16:40:25.382980,16:40:31.702574,1,-1.0
2,16:40:25.382980,16:40:31.954467,1,-1.0
2,16:40:25.382980,16:40:32.223163,1,-1.0
2,16:40:25.382980,16:40:32.476126,1,-1.0
2,16:40:25.382980,16:40:32.717243,1,-1.0
2,16:40:25.382980,16:40:32.979694,1,-1.0
2,16:40:25.382980,16:40:33.223836,1,-1.0
2,16:40:25.382980,16:40:33.454731,1,-1.0
2,16:40:25.382980,16:40:33.797288,1,-1.0
2,16:40:25.382980,16:40:34.111306,1,-1.0
2,16:40:25.382980,16:40:34.370287,1,-1.0
2,16:40:25.382980,16:40:34.678170,1,-1.0
2,16:40:25.382980,16:40:35.710574,-1,-1.0
2,16:40:25.382980,16:40:36.268697,-1,-1.0
2,16:40:25.382980,16:40:36.694832,-1,-1.0
2,16:40:25.382980,16:40:37.138912,-1,-1.0
2,16:40:25.382980,16:40:37.708589,1,-1.0
2,16:40:25.382980,16:40:37.959410,1,-1.0
2,16:40:25.382980,16:40:38.245579,1,-1.0
2,16:40:25.382980,16:40:38.554436,1,-1.0
2,16:40:25.382980,16:40:38.824630,1,-1.0
2,16:40:25.382980,16:40:39.069631,1,-1.0
2,16:40:25.382980,16:40:39.353791,1,-1.0
2,16:40:25.382980,16:40:39.636119,1,-1.0
2,16:40:25.382980,16:40:39.883299,1,-1.0
2,16:40:25.382980,16:40:40.116602,1,-1.0
2,16:40:25.382980,16:40:40.343523,1,-1.0
2,16:40:25.382980,16:40:40.586395,1,-1.0
2,16:40:25.382980,16:40:40.835182,1,-1.0
2,16:40:25.382980,16:40:41.075137,1,-1.0
2,16:40:25.382980,16:40:41.334094,1,-1.0
2,16:40:25.382980,16:40:41.582749,1,-1.0
2,16:40:25.382980,16:40:41.818627,1,-1.0
2,16:40:25.382980,16:40:42.079034,1,-1.0
2,16:40:25.382980,16:40:42.339425,1,-1.0
2,16:40:25.382980,16:40:42.622578,1,-1.0
2,16:40:25.382980,16:40:42.959477,1,-1.0
2,16:40:25.382980,16:40:43.237547,1,-1.0
2,16:40:25.382980,16:40:43.563523,1,-1.0
2,16:40:25.382980,16:40:44.111600,1,-1.0
2,16:40:25.382980,16:40:44.397048,1,-1.0
2,16:40:25.382980,16:40:44.712104,1,-1.0
2,16:40:25.382980,16:40:45.328217,1,-1.0
2,16:40:25.382980,16:40:45.813432,1,-1.0
2,16:40:25.382980,16:40:46.117456,1,-1.0
2,16:40:25.382980,16:40:46.484130,1,-1.0
2,16:40:25.382980,16:40:46.790275,1,-1.0
2,16:40:25.382980,16:40:47.105535,1,-1.0
2,16:40:25.382980,16:40:47.400548,1,-1.0
2,16:40:25.382980,16:40:47.736400,1,-1.0
2,16:40:25.382980,16:40:48.027094,1,-1.0
2,16:40:25.382980,16:40:48.501765,-1,-1.0
