Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,10:24:20.817306,10:24:34.723450,1,-1.0
1,10:24:20.817306,10:24:34.879170,1,-1.0
1,10:24:20.817306,10:24:35.030145,1,-1.0
1,10:24:20.817306,10:24:35.188911,1,-1.0
1,10:24:20.817306,10:24:35.345912,1,-1.0
1,10:24:20.817306,10:24:35.506823,1,-1.0
1,10:24:20.817306,10:24:35.659606,1,-1.0
1,10:24:20.817306,10:24:35.818932,1,-1.0
1,10:24:20.817306,10:24:35.977992,1,-1.0
1,10:24:20.817306,10:24:36.120352,1,-1.0
1,10:24:20.817306,10:24:36.288934,1,-1.0
1,10:24:20.817306,10:24:36.445016,1,-1.0
1,10:24:20.817306,10:24:36.599992,1,-1.0
1,10:24:20.817306,10:24:36.774978,1,-1.0
1,10:24:20.817306,10:24:36.938287,1,-1.0
1,10:24:20.817306,10:24:37.095428,1,-1.0
1,10:24:20.817306,10:24:37.258750,1,-1.0
1,10:24:20.817306,10:24:37.428520,1,-1.0
1,10:24:20.817306,10:24:37.596105,1,-1.0
1,10:24:20.817306,10:24:37.753347,1,-1.0
1,10:24:20.817306,10:24:37.919403,1,-1.0
1,10:24:20.817306,10:24:38.090706,1,-1.0
1,10:24:20.817306,10:24:38.247788,1,-1.0
1,10:24:20.817306,10:24:38.415687,1,-1.0
1,10:24:20.817306,10:24:38.578617,1,-1.0
1,10:24:20.817306,10:24:38.750983,1,-1.0
1,10:24:20.817306,10:24:38.916367,1,-1.0
1,10:24:20.817306,10:24:39.088406,1,-1.0
1,10:24:20.817306,10:24:39.274761,1,-1.0
1,10:24:20.817306,10:24:39.456527,1,-1.0
1,10:24:20.817306,10:24:39.642634,1,-1.0
1,10:24:20.817306,10:24:39.832260,1,-1.0
1,10:24:20.817306,10:24:40.003284,1,-1.0
1,10:24:20.817306,10:24:40.209849,1,-1.0
1,10:24:20.817306,10:24:40.404953,-1,-1.0
1,10:24:20.817306,10:24:40.948926,-1,-1.0
1,10:24:20.817306,10:24:41.302844,-1,-1.0
1,10:24:20.817306,10:24:41.660360,-1,-1.0
1,10:24:20.817306,10:24:41.973046,-1,-1.0
1,10:24:20.817306,10:24:42.297036,-1,-1.0
1,10:24:20.817306,10:24:42.679693,1,-1.0
1,10:24:20.817306,10:24:42.905945,1,-1.0
1,10:24:20.817306,10:24:43.084167,1,-1.0
1,10:24:20.817306,10:24:43.264118,1,-1.0
1,10:24:20.817306,10:24:43.414757,1,-1.0
1,10:24:20.817306,10:24:43.587566,1,-1.0
1,10:24:20.817306,10:24:43.748351,1,-1.0
1,10:24:20.817306,10:24:43.922077,1,-1.0
1,10:24:20.817306,10:24:44.093725,1,-1.0
1,10:24:20.817306,10:24:44.281341,1,-1.0
1,10:24:20.817306,10:24:44.480025,1,-1.0
1,10:24:20.817306,10:24:44.673640,1,-1.0
1,10:24:20.817306,10:24:44.862559,1,-1.0
1,10:24:20.817306,10:24:45.091849,1,-1.0
1,10:24:20.817306,10:24:45.285971,1,-1.0
1,10:24:20.817306,10:24:45.487372,1,-1.0
1,10:24:20.817306,10:24:45.750779,1,-1.0
1,10:24:20.817306,10:24:45.971956,1,-1.0
1,10:24:20.817306,10:24:46.330143,1,-1.0
1,10:24:20.817306,10:24:46.602876,-1,-1.0
1,10:24:20.817306,10:24:46.843590,-1,-1.0
1,10:24:20.817306,10:24:47.074802,-1,-1.0
1,10:24:20.817306,10:24:47.307274,-1,-1.0
1,10:24:20.817306,10:24:47.529032,-1,-1.0
1,10:24:20.817306,10:24:47.762393,-1,-1.0
1,10:24:20.817306,10:24:48.021613,1,-1.0
1,10:24:20.817306,10:24:48.209265,1,-1.0
1,10:24:20.817306,10:24:48.382103,1,-1.0
1,10:24:20.817306,10:24:48.542765,1,-1.0
1,10:24:20.817306,10:24:48.724690,1,-1.0
1,10:24:20.817306,10:24:48.908611,1,-1.0
1,10:24:20.817306,10:24:49.095299,1,-1.0
1,10:24:20.817306,10:24:49.272695,1,-1.0
1,10:24:20.817306,10:24:49.466266,1,-1.0
1,10:24:20.817306,10:24:49.685326,1,-1.0
1,10:24:20.817306,10:24:49.896681,1,-1.0
1,10:24:20.817306,10:24:50.107757,1,-1.0
1,10:24:20.817306,10:24:50.312060,1,-1.0
1,10:24:20.817306,10:24:50.524065,1,-1.0
1,10:24:20.817306,10:24:50.742604,1,-1.0
1,10:24:20.817306,10:24:50.956343,1,-1.0
1,10:24:20.817306,10:24:51.185100,1,-1.0
1,10:24:20.817306,10:24:51.408294,1,-1.0
1,10:24:20.817306,10:24:51.620825,1,-1.0
1,10:24:20.817306,10:24:51.828513,1,-1.0
1,10:24:20.817306,10:24:52.037225,1,-1.0
1,10:24:20.817306,10:24:52.253633,1,-1.0
1,10:24:20.817306,10:24:52.468286,1,-1.0
1,10:24:20.817306,10:24:52.694048,1,-1.0
1,10:24:20.817306,10:24:52.896811,1,-1.0
1,10:24:20.817306,10:24:53.107059,1,-1.0
1,10:24:20.817306,10:24:53.314203,1,-1.0
1,10:24:20.817306,10:24:53.543184,1,-1.0
1,10:24:20.817306,10:24:53.755128,1,-1.0
1,10:24:20.817306,10:24:54.033798,1,-1.0
1,10:24:20.817306,10:24:54.234549,1,-1.0
1,10:24:20.817306,10:24:54.448641,1,-1.0
1,10:24:20.817306,10:24:54.682625,1,-1.0
1,10:24:20.817306,10:24:54.905702,1,-1.0
1,10:24:20.817306,10:24:55.116542,1,-1.0
1,10:24:20.817306,10:24:55.328240,1,-1.0
1,10:24:20.817306,10:24:55.564083,1,-1.0
1,10:24:20.817306,10:24:56.093080,1,-1.0
